,WaveformDecomposition.stop_methode,WaveformDecomposition.stop_region,WaveformDecomposition.threshold,WaveformDecomposition.fwhm,WaveformDecomposition.search_range,WaveformDecomposition.search_edge,MipTimeRetrieval.window_threshold,MipTimeRetrieval.window_length,MipTimeRetrieval.timing_type,MipTimeRetrieval.constant_fraction,MipTimeRetrieval.pe_hit_time,SystematicsStudy.threshold_tres,SystematicsStudy.range_time,MPV_1,MPV_2,MPV_3,MPV_4,TRes,TRes_shift
70,2.0,5.0,0.5,4.0,1000.0,200.0,1.0,12.0,constant fraction,0.3,3,0.6,6,0.9294047855956362,0.8205551242674792,0.833421986108244,0.8333333334271581,1.0362908402441613,-0.5509424082116813
71,2.0,5.0,0.5,4.0,1000.0,200.0,1.0,12.0,constant fraction,0.3,3,0.6,8,0.9294047855956362,0.8205551242674792,0.833421986108244,0.8333333334271581,1.038529487443223,-0.5521013456378102
72,2.0,5.0,0.5,4.0,1000.0,200.0,1.0,12.0,constant fraction,0.5,3,0.2,4,0.929404785606444,0.8205551243058511,0.8334219858240292,0.8333333334179033,1.3331606917555971,-0.5413581979691087
73,2.0,5.0,0.5,4.0,1000.0,200.0,1.0,12.0,constant fraction,0.5,3,0.2,6,0.929404785606444,0.8205551243058511,0.8334219858240292,0.8333333334179033,1.3596359960015516,-0.4926133763549602
74,2.0,5.0,0.5,4.0,1000.0,200.0,1.0,12.0,constant fraction,0.5,3,0.2,8,0.929404785606444,0.8205551243058511,0.8334219858240292,0.8333333334179033,1.3674852179866235,-0.49749025204202246
75,2.0,5.0,0.5,4.0,1000.0,200.0,1.0,12.0,constant fraction,0.5,3,0.4,4,0.929404785606444,0.8205551243058511,0.8334219858240292,0.8333333334179033,1.3205719990641585,-0.5260527935831453
76,2.0,5.0,0.5,4.0,1000.0,200.0,1.0,12.0,constant fraction,0.5,3,0.4,6,0.929404785606444,0.8205551243058511,0.8334219858240292,0.8333333334179033,1.3179641899241659,-0.5005389268537405
77,2.0,5.0,0.5,4.0,1000.0,200.0,1.0,12.0,constant fraction,0.5,3,0.4,8,0.929404785606444,0.8205551243058511,0.8334219858240292,0.8333333334179033,1.328087508457411,-0.502638858027886
78,2.0,5.0,0.5,4.0,1000.0,200.0,1.0,12.0,constant fraction,0.5,3,0.6,4,0.929404785606444,0.8205551243058511,0.8334219858240292,0.8333333334179033,1.267670099996023,-0.5218677491612602
79,2.0,5.0,0.5,4.0,1000.0,200.0,1.0,12.0,constant fraction,0.5,3,0.6,6,0.929404785606444,0.8205551243058511,0.8334219858240292,0.8333333334179033,1.2645438963328153,-0.506584819846305
80,2.0,5.0,0.5,4.0,1000.0,200.0,1.0,12.0,constant fraction,0.5,3,0.6,8,0.929404785606444,0.8205551243058511,0.8334219858240292,0.8333333334179033,1.2664240780655573,-0.5075385990663408
81,2.0,5.0,0.5,4.0,1000.0,200.0,1.0,12.0,pe hit time,0.5,1,0.2,4,0.9294047854863887,0.8205551243674845,0.833421985825553,0.8333333334665172,1.110856882009409,-0.3392448445897877
82,2.0,5.0,0.5,4.0,1000.0,200.0,1.0,12.0,pe hit time,0.5,1,0.2,6,0.9294047854863887,0.8205551243674845,0.833421985825553,0.8333333334665172,1.1959771935105807,-0.37463420395851926
83,2.0,5.0,0.5,4.0,1000.0,200.0,1.0,12.0,pe hit time,0.5,1,0.2,8,0.9294047854863887,0.8205551243674845,0.833421985825553,0.8333333334665172,1.4766021585523301,-0.4466756886210108
84,2.0,5.0,0.5,4.0,1000.0,200.0,1.0,12.0,pe hit time,0.5,1,0.4,4,0.9294047854863887,0.8205551243674845,0.833421985825553,0.8333333334665172,1.0670110368558652,-0.32948534528488593
85,2.0,5.0,0.5,4.0,1000.0,200.0,1.0,12.0,pe hit time,0.5,1,0.4,6,0.9294047854863887,0.8205551243674845,0.833421985825553,0.8333333334665172,1.1996522656266393,-0.37840757432394634
86,2.0,5.0,0.5,4.0,1000.0,200.0,1.0,12.0,pe hit time,0.5,1,0.4,8,0.9294047854863887,0.8205551243674845,0.833421985825553,0.8333333334665172,1.4618625833278678,-0.4933715045750901
87,2.0,5.0,0.5,4.0,1000.0,200.0,1.0,12.0,pe hit time,0.5,1,0.6,4,0.9294047854863887,0.8205551243674845,0.833421985825553,0.8333333334665172,1.0290324630438492,-0.352361429659237
88,2.0,5.0,0.5,4.0,1000.0,200.0,1.0,12.0,pe hit time,0.5,1,0.6,6,0.9294047854863887,0.8205551243674845,0.833421985825553,0.8333333334665172,1.161198805170215,-0.40778906687973115
89,2.0,5.0,0.5,4.0,1000.0,200.0,1.0,12.0,pe hit time,0.5,1,0.6,8,0.9294047854863887,0.8205551243674845,0.833421985825553,0.8333333334665172,1.4491738555530627,-0.5482718732293654
90,2.0,5.0,0.5,4.0,1000.0,200.0,1.0,12.0,pe hit time,0.5,2,0.2,4,0.9294047854850933,0.8205551244152516,0.9000886526104017,0.8333333334000064,1.1155246570092405,-0.37085306753196773
91,2.0,5.0,0.5,4.0,1000.0,200.0,1.0,12.0,pe hit time,0.5,2,0.2,6,0.9294047854850933,0.8205551244152516,0.9000886526104017,0.8333333334000064,1.1701212171940296,-0.35822325130462357
92,2.0,5.0,0.5,4.0,1000.0,200.0,1.0,12.0,pe hit time,0.5,2,0.2,8,0.9294047854850933,0.8205551244152516,0.9000886526104017,0.8333333334000064,1.2610763869769388,-0.3598697052731464
93,2.0,5.0,0.5,4.0,1000.0,200.0,1.0,12.0,pe hit time,0.5,2,0.4,4,0.9294047854850933,0.8205551244152516,0.9000886526104017,0.8333333334000064,1.0548999949592412,-0.3684547667354404
94,2.0,5.0,0.5,4.0,1000.0,200.0,1.0,12.0,pe hit time,0.5,2,0.4,6,0.9294047854850933,0.8205551244152516,0.9000886526104017,0.8333333334000064,1.0832507954106438,-0.37271513492671166
95,2.0,5.0,0.5,4.0,1000.0,200.0,1.0,12.0,pe hit time,0.5,2,0.4,8,0.9294047854850933,0.8205551244152516,0.9000886526104017,0.8333333334000064,1.120342431904247,-0.3804934882328789
